GeneID,MOs,MOsID,SedRed,Duck,Cost,sedbcr,duckbcr,FID_1,Subbasin,Zone,coords_x1,coords_x2,SB574,HydroSB,Zone_1,watershed
1405,TLMO,3615,14.3707,0,1988.4733,7.22700174,0,8419,18,1,182371.9154,2340360.112,152,9,2,LES
1406,TLMO,3619,0.0476,0,6.6718,7.13450643,0,8420,18,1,196505.0908,2340022.162,154,18,2,LES
1407,TLMO,3624,0.0335,0,6.6718,5.021133727,0,9430,19,3,156815.0908,2339992.162,168,8,3,MAP
1408,TLMO,3628,0.9582,0,152.6907,6.275431313,0,8421,18,1,194456.602,2342293.071,133,18,2,LES
1409,TLMO,3629,62.4746,0,8751.6942,7.138572095,0,8422,18,1,195192.2233,2341613.003,154,18,2,LES
1410,TLMO,3645,0.0075,0,2.1972,3.413435281,0,2186,5,3,168827.8831,2339897.688,143,4,3,LES
1411,TLMO,3646,9.3895,0,1030.6814,9.109992671,0,4259,10,3,171247.6123,2344271.091,86,5,3,LES
1412,TLMO,3647,3.2422,0,560.3403,5.786126752,0,2187,5,3,170737.668,2343668.008,128,5,3,LES
1413,TLMO,3648,58.575,0,21208.0362,2.761924746,0,2188,5,3,171068.8383,2341588.328,128,5,3,LES
1414,TLMO,3649,6.7915,0,4963.8886,1.368181389,0,2189,5,3,171873.9916,2342386.267,129,5,3,LES
1415,TLMO,3650,0.1421,0,3345.3215,0.042477233,0,2190,5,3,172289.5611,2341064.405,131,5,3,LES
1416,TLMO,3653,0.0113,0,3.3359,3.387391708,0,2191,5,3,168800.0908,2339872.162,143,4,3,LES
1417,TLMO,3654,0.0323,0,3.3359,9.682544441,0,8424,18,1,191030.0908,2339872.162,157,18,2,LES
1418,TLMO,3659,0.3008,0,361.4239,0.832263721,0,4720,13,3,160510.1057,2340340.083,140,11,3,COB
1419,TLMO,3660,7.7641,0,1098.599,7.067273864,0,4721,13,3,160060.9451,2340285.841,146,13,3,COB
1420,TLMO,3661,10.3797,0,1143.2653,9.07899505,0,4722,13,3,159929.9227,2340581.452,147,8,3,MAP
1421,TLMO,3666,0.0214,0,3.0186,7.089379182,0,4723,13,3,159501.1772,2339811.08,146,13,3,COB
1422,TLMO,3669,0.0337,0,4.6537,7.241549735,0,8426,18,1,182331.1406,2339827.162,152,9,2,LES
1423,TLMO,3686,0.0163,0,2.2841,7.136290005,0,8431,18,1,194239.4756,2339781.547,154,18,2,LES
1424,TLMO,3698,0.4544,0,133.8865,3.393919477,0,2194,5,3,168682.3228,2339923.436,143,4,3,LES
1425,TLMO,3699,27.9944,0,3873.5747,7.227019528,0,8433,18,1,180280.7609,2340119.716,152,9,2,LES
1426,TLMO,3700,4.4967,0,837.4293,5.369647324,0,5247,15,3,179538.3133,2339859.133,173,15,3,COB
1427,TLMO,3710,7.6492,0,1058.4236,7.226974153,0,8437,18,1,178615.2705,2339923.889,152,9,2,LES
1428,TLMO,3711,0.1885,0,35.1054,5.369544287,0,8438,18,1,178800.1149,2339733.637,173,15,3,COB
1429,TLMO,3719,4.1332,0,822.6844,5.024040811,0,9431,19,3,157241.4932,2339905.453,168,8,3,MAP
1430,TLMO,3723,0.1968,0,57.1905,3.441130957,0,8441,18,1,208328.2181,2339628.247,184,18,1,LES
1431,TLMO,3728,0.0241,0,3.3359,7.224437183,0,8442,18,1,183110.0908,2339572.162,152,9,2,LES
1432,TLMO,3729,0.0241,0,3.3359,7.224437183,0,8443,18,1,183860.0908,2339572.162,152,9,2,LES
1433,TLMO,3735,0.0608,0,12.1072,5.021805207,0,9433,19,3,157553.8433,2339561.203,168,8,3,MAP
1434,TLMO,3736,0.0241,0,3.3359,7.224437183,0,8446,18,1,183050.0908,2339542.162,152,9,2,LES
1435,TLMO,3737,5.2562,0,796.2419,6.601260245,0,8447,18,1,197117.0097,2339955.744,150,18,2,LES
1436,TLMO,3738,2.4433,0,342.2616,7.138691574,0,8448,18,1,196321.6654,2339990.797,154,18,2,LES
1437,TLMO,3739,1.1904,0,140.4133,8.477829379,0,8449,18,1,197059.7141,2339610.167,162,18,2,LES
1438,TLMO,3745,0.0329,0,4.6571,7.064482188,0,4725,13,3,159234.1987,2339527.679,146,13,3,COB
1439,TLMO,3746,0.0184,0,2.0288,9.069400631,0,4726,13,3,159227.9424,2339559.674,147,8,3,MAP
1440,TLMO,3749,5.7907,0,801.2628,7.226967232,0,8451,18,1,182876.6866,2339791.05,152,9,2,LES
1441,TLMO,3750,0.0241,0,3.3359,7.224437183,0,8452,18,1,183020.0908,2339512.162,152,9,2,LES
1442,TLMO,3754,11.2619,0,4507.3494,2.49856379,0,8456,18,1,201688.1608,2342191.064,138,18,1,LES
1443,TLMO,3757,6.005,0,1195.2534,5.024039254,0,9434,19,3,156353.639,2339863.361,168,8,3,MAP
1444,TLMO,3758,0.1146,0,22.8123,5.023605686,0,9435,19,3,157618.8346,2339518.705,168,8,3,MAP
1445,TLMO,3759,0.0029,0,3.4519,0.840117037,0,4727,13,3,160373.9287,2339822.13,140,11,3,COB
1446,TLMO,3760,2.5808,0,365.1748,7.067300372,0,4728,13,3,160087.8754,2339829.779,146,13,3,COB
1447,TLMO,3761,0.043,0,3.8771,11.09076372,0,4729,13,3,160828.3354,2339482.162,164,13,3,COB
1448,TLMO,3762,0.176,0,18.1843,9.67867886,0,8458,18,1,190065.0341,2339534.009,157,18,2,LES
1449,TLMO,3783,0.2327,0,32.1948,7.227875309,0,8460,18,1,183040.6126,2339431.073,152,9,2,LES
1450,TLMO,3784,18.4641,0,2554.8798,7.226993614,0,8461,18,1,183487.3565,2340104.908,152,9,2,LES
1451,TLMO,3791,0.0449,0,4.5556,9.856001405,0,8462,18,1,193552.0928,2339348.875,170,17,2,COB
1452,TLMO,3802,0.0482,0,6.6718,7.224437183,0,8463,18,1,184130.0908,2339317.162,152,9,2,LES
1453,TLMO,3803,17.1166,0,2727.7478,6.274993605,0,8464,18,1,193365.6533,2342004.316,133,18,2,LES
1454,TLMO,3804,27.5311,0,2342.1943,11.75440483,0,8465,18,1,192788.8117,2341310.28,135,18,2,LES
1455,TLMO,3805,1.5235,0,152.1822,10.01102626,0,8466,18,1,192019.5943,2340471.721,142,18,2,LES
1456,TLMO,3806,25.1277,0,1441.0636,17.43691257,0,8467,18,1,193541.7465,2341206.249,148,18,2,LES
1457,TLMO,3807,19.8186,0,2776.2708,7.138568759,0,8468,18,1,194027.8111,2341404.314,154,18,2,LES
1458,TLMO,3808,27.2664,0,2817.1086,9.678860091,0,8469,18,1,192459.4391,2340147.604,157,18,2,LES
1459,TLMO,3809,40.078,0,5614.2777,7.138585254,0,8470,18,1,195026.0289,2339855.861,154,18,2,LES
1460,TLMO,3811,0.0335,0,6.6718,5.021133727,0,9438,19,3,156920.0908,2339287.162,168,8,3,MAP
1461,TLMO,3812,0.3497,0,420.1425,0.832336648,0,4731,13,3,160769.7141,2339884.253,140,11,3,COB
1462,TLMO,3813,6.2205,0,561.3475,11.08137116,0,4732,13,3,160821.5824,2339502.673,164,13,3,COB
1463,TLMO,3815,3.3907,0,350.3207,9.678845698,0,8472,18,1,193027.4658,2339516.835,157,18,2,LES
1464,TLMO,3817,12.1258,0,1698.6263,7.138591932,0,8474,18,1,193933.756,2339842.916,154,18,2,LES
1465,TLMO,3818,7.2109,0,731.8421,9.853081696,0,8475,18,1,194039.2418,2339438.313,170,17,2,COB
1466,TLMO,3828,0.0168,0,3.3359,5.036122186,0,9439,19,3,156950.0908,2339242.162,168,8,3,MAP
1467,TLMO,3829,0.6198,0,87.701,7.067194217,0,4733,13,3,159228.7548,2339310.962,146,13,3,COB
1468,TLMO,3830,0.1454,0,16.0099,9.081880586,0,4734,13,3,159182.1012,2339398.934,147,8,3,MAP
1469,TLMO,3832,91.8825,0,7816.8505,11.75441439,0,8477,18,1,191894.6794,2341724.55,135,18,2,LES
1470,TLMO,3833,2.1873,0,255.4866,8.561310065,0,8478,18,1,189730.1307,2342278.277,136,9,2,LES
1471,TLMO,3834,119.9051,0,11977.7169,10.01068075,0,8479,18,1,190555.7805,2341135.053,142,18,2,LES
1472,TLMO,3835,18.1753,0,1288.3279,14.10766622,0,8480,18,1,189734.1144,2341851.136,144,18,2,LES
1473,TLMO,3836,32.4598,0,3353.6831,9.67885129,0,8481,18,1,191205.1789,2340028.177,157,18,2,LES
1474,TLMO,3837,2.4654,0,254.7145,9.679072059,0,8482,18,1,192753.4092,2339311.326,157,18,2,LES
1475,TLMO,3847,3.7206,0,526.4533,7.067293528,0,4735,13,3,159588.9683,2339635.324,146,13,3,COB
1476,TLMO,3849,8.1099,0,837.8933,9.678917351,0,8484,18,1,191343.1952,2339594.402,157,18,2,LES
1477,TLMO,3857,4.5333,0,468.369,9.678907016,0,8488,18,1,190274.8881,2339412.797,157,18,2,LES
1478,TLMO,3858,6.0382,0,612.8199,9.85313956,0,8489,18,1,189849.3417,2339402.897,170,17,2,COB
1479,TLMO,3859,0.0091,0,2.1363,4.259701353,0,8490,18,1,199130.0908,2339179.969,181,18,1,LES
1480,TLMO,3875,0.0241,0,3.3359,7.224437183,0,8494,18,1,184100.0908,2339122.162,152,9,2,LES
1481,TLMO,3888,20.7726,0,3063.894,6.77980374,0,8496,18,1,187501.3136,2340449.59,139,18,2,LES
1482,TLMO,3889,0.8711,0,120.214,7.246244198,0,8497,18,1,188225.8055,2340364.853,141,18,2,LES
1483,TLMO,3890,18.1315,0,1285.2248,14.10764872,0,8498,18,1,189133.5707,2340087.039,144,18,2,LES
1484,TLMO,3891,11.2169,0,1133.5879,9.895042105,0,8499,18,1,186522.4577,2339944.506,149,9,2,LES
1485,TLMO,3892,0.4109,0,302.3182,1.359163954,0,8500,18,1,186497.5391,2339217.108,159,17,2,COB
1486,TLMO,3893,5.3777,0,545.7902,9.853053426,0,8501,18,1,189381.7668,2339432.844,170,17,2,COB
1487,TLMO,3894,30.7078,0,7784.4255,3.944774088,0,8502,18,1,188067.0228,2339646.963,171,17,2,COB
1488,TLMO,3906,2.6683,0,197.6534,13.49989426,0,3945,9,2,184241.917,2340547.191,130,9,2,LES
1489,TLMO,3907,45.1917,0,4567.1299,9.894988973,0,8503,18,1,185513.3094,2340113.663,149,9,2,LES
1490,TLMO,3908,22.7547,0,3148.564,7.227008884,0,8504,18,1,184431.0743,2340006.851,152,9,2,LES
1491,TLMO,3909,1.6256,0,1195.9359,1.359270175,0,8505,18,1,185780.8127,2339279.809,159,17,2,COB
1492,TLMO,3910,0.0527,0,13.3437,3.949429319,0,8506,18,1,187595.0908,2339062.162,171,17,2,COB
1493,TLMO,3911,0.2769,0,28.6035,9.680633489,0,8507,18,1,191256.7301,2339113.132,157,18,2,LES
1494,TLMO,3914,0.0832,0,24.1741,3.441700001,0,8510,18,1,207943.9143,2339128.993,184,18,1,LES
1495,TLMO,3921,1.1589,0,160.3551,7.227085387,0,8512,18,1,184011.4803,2339178.745,152,9,2,LES
1496,TLMO,3922,1.5769,0,218.1917,7.227131005,0,8513,18,1,184229.5814,2339179.34,152,9,2,LES
1497,TLMO,3931,0.103,0,88.681,1.161466379,0,4260,10,3,175099.0992,2340332.427,126,5,3,LES
1498,TLMO,3932,25.0521,0,2489.3784,10.0635966,0,5250,15,3,175463.8101,2339918.188,165,5,3,LES
1499,TLMO,3933,0.0091,0,3.3359,2.727899517,0,6050,17,2,181040.0908,2338972.162,179,15,2,COB
1500,TLMO,3936,37.6623,0,5211.3281,7.227006106,0,8521,18,1,182274.4594,2339436.124,152,9,2,LES
1501,TLMO,3944,3.0423,0,335.092,9.0789992,0,4738,13,3,158794.3765,2339393.525,147,8,3,MAP
1502,TLMO,3945,12.1702,0,1683.9905,7.22700039,0,8522,18,1,181123.3934,2339405.289,152,9,2,LES
1503,TLMO,3946,12.1165,0,2256.4566,5.369702214,0,5251,15,3,180321.5195,2339340.552,173,15,3,COB
1504,TLMO,3947,0.9308,0,341.9375,2.722134893,0,6051,17,2,180814.1887,2339041.169,179,15,2,COB
1505,TLMO,3959,4.2742,0,591.42,7.227012952,0,5254,15,3,178447.7396,2339444.023,152,9,2,LES
1506,TLMO,3960,21.3548,0,3976.9187,5.369684827,0,5255,15,3,179159.0222,2339264.525,173,15,3,COB
1507,TLMO,3961,0.0074,0,2.1363,3.463932968,0,8525,18,1,207947.8984,2338882.162,184,18,1,LES
1508,TLMO,3965,1.9385,0,268.2331,7.22692315,0,8526,18,1,177817.5434,2340288.39,152,9,2,LES
1509,TLMO,3966,24.6762,0,2452.0234,10.06360706,0,5256,15,3,177392.422,2339915.516,165,5,3,LES
1510,TLMO,3967,17.6331,0,3283.823,5.36968649,0,5257,15,3,177758.0047,2339280.38,173,15,3,COB
1511,TLMO,3982,0.0168,0,3.3359,5.036122186,0,9444,19,3,157520.0908,2338822.162,168,8,3,MAP
1512,TLMO,3983,65.3063,0,6489.3543,10.06360525,0,5258,15,3,176436.46,2339631.021,165,5,3,LES
1513,TLMO,3984,1.239,0,230.7406,5.369666197,0,5259,15,3,176979.8374,2338998.471,173,15,3,COB
1514,TLMO,3987,0.0345,0,10.0078,3.447311097,0,8530,18,1,202918.4241,2338833.828,184,18,1,LES
1515,TLMO,3988,0.023,0,6.6718,3.447345544,0,8531,18,1,203870.0908,2338837.162,184,18,1,LES
1516,TLMO,3996,49.2366,0,4892.542,10.06360293,0,5260,15,3,174810.7231,2339351.131,165,5,3,LES
1517,TLMO,3997,0.0115,0,3.3359,3.447345544,0,8533,18,1,202820.0908,2338792.162,184,18,1,LES
1518,TLMO,4004,0.0221,0,2.2841,9.675583381,0,8534,18,1,191150.7061,2338762.777,157,18,2,LES
1519,TLMO,4005,0.1524,0,44.2851,3.441338057,0,8535,18,1,203028.9004,2338813.04,184,18,1,LES
1520,TLMO,4019,0.1246,0,2934.3436,0.042462648,0,2198,5,3,173047.8299,2339767.585,131,5,3,LES
1521,TLMO,4020,4.2922,0,426.5099,10.06354132,0,5262,15,3,173257.8329,2338920.003,165,5,3,LES
1522,TLMO,4021,10.7863,0,1030.6859,10.46516693,0,5263,15,3,172903.8463,2339021.887,167,5,3,LES
1523,TLMO,4022,0.0323,0,3.3359,9.682544441,0,8537,18,1,191120.0908,2338732.162,157,18,2,LES
1524,TLMO,4023,0.0574,0,16.6796,3.441329528,0,8538,18,1,202898.0908,2338750.162,184,18,1,LES
1525,TLMO,4034,0.008,0,10.0078,0.799376486,0,4511,12,3,166298.4241,2338723.828,158,5,3,LES
1526,TLMO,4035,5.1467,0,1863.4422,2.761931655,0,2199,5,3,171093.4097,2339718.501,128,5,3,LES
1527,TLMO,4036,0.0362,0,851.2779,0.042524304,0,2200,5,3,172371.1765,2339700.862,131,5,3,LES
1528,TLMO,4038,77.7717,0,7431.5079,10.4651305,0,5264,15,3,171427.7571,2339152.851,167,5,3,LES
1529,TLMO,4045,4.0239,0,569.3662,7.067332062,0,4739,13,3,159853.0672,2339033.413,146,13,3,COB
1530,TLMO,4046,3.4986,0,315.7142,11.08154147,0,4740,13,3,160105.7312,2338942.28,164,13,3,COB
1531,TLMO,4048,6.3238,0,745.9634,8.477359613,0,8541,18,1,197497.9707,2339087.41,162,18,2,LES
1532,TLMO,4049,26.9306,0,3446.397,7.814131686,0,8542,18,1,197967.3006,2339441.977,163,18,2,LES
1533,TLMO,4051,0.0229,0,4.5547,5.027773509,0,9446,19,3,156063.377,2338644.164,168,8,3,MAP
1534,TLMO,4052,3.0154,0,1091.7575,2.761968661,0,2202,5,3,169993.3331,2340451.894,128,5,3,LES
1535,TLMO,4053,26.6933,0,7865.6582,3.393651151,0,2203,5,3,169493.8408,2339477.956,143,4,3,LES
1536,TLMO,4054,2.2026,0,210.4661,10.46534335,0,2204,5,3,170153.3263,2338972.343,143,4,3,LES
1537,TLMO,4055,0.182,0,52.9049,3.440135035,0,8543,18,1,203071.4048,2338683.84,184,18,1,LES
1538,TLMO,4056,0.006,0,1.7286,3.471017008,0,8544,18,1,204167.9696,2338644.547,184,18,1,LES
1539,TLMO,4060,0.0015,0,0.8203,1.828599293,0,4512,12,3,166544.8063,2340963.458,123,4,3,LES
1540,TLMO,4061,12.6429,0,4681.1334,2.700820276,0,4513,12,3,166620.4999,2340140.72,153,4,3,LES
1541,TLMO,4062,1.5157,0,1905.737,0.795335348,0,4514,12,3,166698.1323,2338976.949,158,5,3,LES
1542,TLMO,4063,0.0262,0,14.5681,1.798450038,0,1757,4,3,167323.1268,2340975.176,123,4,3,LES
1543,TLMO,4064,22.1956,0,6540.3435,3.393644386,0,2205,5,3,168139.3534,2339796.058,143,4,3,LES
1544,TLMO,4065,12.4396,0,4605.8478,2.700827413,0,4515,12,3,167507.6543,2340118.413,153,4,3,LES
1545,TLMO,4066,1.4142,0,1778.144,0.795323663,0,4516,12,3,167389.0518,2339018.271,158,5,3,LES
1546,TLMO,4075,0.0401,0,50.4046,0.79556231,0,4517,12,3,166373.9181,2338610.257,158,5,3,LES
1547,TLMO,4081,0.0168,0,3.3359,5.036122186,0,9447,19,3,155990.0908,2338552.162,168,8,3,MAP
1548,TLMO,4082,3.3072,0,467.9494,7.067430795,0,4741,13,3,159566.2423,2338730.125,146,13,3,COB
1549,TLMO,4083,0.0729,0,38.4991,1.893550758,0,4742,13,3,159184.8918,2338789.179,169,13,3,COB
1550,TLMO,4085,2.7044,0,538.2847,5.024107131,0,9448,19,3,156725.1591,2338890.568,168,8,3,MAP
1551,TLMO,4086,0.3367,0,51.003,6.601572457,0,8548,18,1,198783.0652,2340937.528,150,18,2,LES
1552,TLMO,4087,45.423,0,5812.9306,7.814130793,0,8549,18,1,199029.6661,2340258.049,163,18,2,LES
1553,TLMO,4088,0.8113,0,87.2696,9.296478957,0,8550,18,1,198462.1249,2338676.449,177,18,2,LES
1554,TLMO,4089,24.8357,0,5838.1191,4.254058469,0,8551,18,1,199348.5543,2339346.95,181,18,1,LES
1555,TLMO,4092,0.0168,0,3.3359,5.036122186,0,9449,19,3,155750.0908,2338492.162,168,8,3,MAP
1556,TLMO,4093,0.0108,0,2.1363,5.055469737,0,9450,19,3,156802.2832,2338492.162,168,8,3,MAP
1557,TLMO,4094,0.1096,0,7.8285,14.00012774,0,4743,13,3,161560.2446,2338511.826,166,12,3,COB
1558,TLMO,4095,4.367,0,5246.9679,0.832290207,0,4744,13,3,161576.9126,2339406.166,140,11,3,COB
1559,TLMO,4096,0.0102,0,4.1579,2.453161452,0,4518,12,3,162202.3216,2338961.796,155,11,3,COB
1560,TLMO,4097,4.3723,0,939.5541,4.653590464,0,4519,12,3,161971.6859,2338731.384,161,12,3,COB
1561,TLMO,4098,2.2874,0,206.4162,11.08149457,0,4745,13,3,161096.9142,2338990.14,164,13,3,COB
1562,TLMO,4099,3.3215,0,237.3707,13.99288118,0,4746,13,3,161619.346,2338605.973,166,12,3,COB
1563,TLMO,4100,1.1425,0,1372.6875,0.832308883,0,4747,13,3,162489.452,2339755.586,140,11,3,COB
1564,TLMO,4101,5.3967,0,2209.8616,2.442098636,0,4520,12,3,162659.8248,2339193.946,155,11,3,COB
1565,TLMO,4102,3.0301,0,651.1241,4.653644367,0,4521,12,3,162606.086,2338626.763,161,12,3,COB
1566,TLMO,4103,0.0309,0,8.9635,3.447314107,0,8552,18,1,208653.7969,2338508.09,184,18,1,LES
1567,TLMO,4108,0.039,0,20.5889,1.894224558,0,4748,13,3,158779.7983,2338506.277,169,13,3,COB
1568,TLMO,4109,0.0488,0,6.8974,7.075129759,0,4749,13,3,159571.3412,2338470.822,146,13,3,COB
1569,TLMO,4110,0.1143,0,60.3367,1.89436943,0,4750,13,3,159442.7621,2338489.194,169,13,3,COB
1570,TLMO,4111,0.1479,0,13.3437,11.08388228,0,4751,13,3,160295.0908,2338477.162,164,13,3,COB
1571,TLMO,4115,0.2245,0,44.6853,5.02402356,0,9451,19,3,155908.3422,2338473.52,168,8,3,MAP
1572,TLMO,4116,66.7078,0,7347.5252,9.078948106,0,4752,13,3,158279.4043,2339714.115,147,8,3,MAP
1573,TLMO,4117,8.3535,0,1662.711,5.024024019,0,9452,19,3,157805.3012,2339699.904,168,8,3,MAP
1574,TLMO,4118,0.4784,0,252.6419,1.893589306,0,4753,13,3,158207.8342,2338496.756,169,13,3,COB
1575,TLMO,4120,1.2524,0,137.9417,9.079197951,0,4754,13,3,158645.3368,2338787.917,147,8,3,MAP
1576,TLMO,4121,0.7429,0,392.3392,1.893514591,0,4755,13,3,158648.0795,2338611.851,169,13,3,COB
1577,TLMO,4122,0.4706,0,248.5534,1.893355714,0,4756,13,3,159116.9674,2338512.383,169,13,3,COB
1578,TLMO,4128,8.6322,0,1718.178,5.024042911,0,9454,19,3,157221.9615,2338900.112,168,8,3,MAP
1579,TLMO,4129,0.2322,0,27.3878,8.478227532,0,8553,18,1,196695.7137,2338449.988,162,18,2,LES
1580,TLMO,4130,0.09,0,12.1195,7.426048929,0,8554,18,1,196683.5071,2338409.593,183,18,2,LES
1581,TLMO,4133,1.5396,0,306.4425,5.024107296,0,9455,19,3,156432.6645,2338519.377,168,8,3,MAP
1582,TLMO,4135,0.0333,0,40.0224,0.832034061,0,4757,13,3,160995.5316,2338703.954,140,11,3,COB
1583,TLMO,4136,7.9521,0,717.6069,11.08141519,0,4758,13,3,160875.6634,2338883.888,164,13,3,COB
1584,TLMO,4137,0.0027,0,3.3359,0.80937678,0,4522,12,3,165470.0908,2338372.162,158,5,3,LES
1585,TLMO,4139,0.0329,0,3.3359,9.862405947,0,8558,18,1,192470.0908,2338372.162,170,17,2,COB
1586,TLMO,4142,0.0115,0,2.2841,5.034805832,0,9457,19,3,155690.7061,2338341.547,168,8,3,MAP
1587,TLMO,4151,1.8698,0,372.1668,5.024091348,0,9458,19,3,155622.053,2338490.214,168,8,3,MAP
1588,TLMO,4153,24.0204,0,9613.7109,2.498556515,0,8564,18,1,200759.7796,2340175.285,138,18,1,LES
1589,TLMO,4155,14.6425,0,4255.8353,3.440570174,0,8566,18,1,200723.6896,2338822.003,184,18,1,LES
1590,TLMO,4157,0.0079,0,2.2841,3.458692702,0,8568,18,1,202730.7061,2338312.777,184,18,1,LES
1591,TLMO,4168,0.0179,0,3.3359,5.365868281,0,5268,15,3,177140.0908,2338282.162,173,15,3,COB
1592,TLMO,4169,0.0079,0,2.2841,3.458692702,0,8570,18,1,200239.4756,2338282.777,184,18,1,LES
1593,TLMO,4170,0.0074,0,2.1363,3.463932968,0,8571,18,1,202700.0908,2338284.354,184,18,1,LES
1594,TLMO,4171,20.3526,0,5915.5064,3.440550753,0,8572,18,1,202362.3405,2338859.776,184,18,1,LES
1595,TLMO,4176,17.3484,0,2430.2275,7.138590934,0,8573,18,1,196316.235,2338967.788,154,18,2,LES
1596,TLMO,4177,1.1531,0,136.0151,8.477735193,0,8574,18,1,196688.3225,2339121.258,154,18,2,LES
1597,TLMO,4178,0.5705,0,76.7941,7.428956131,0,8575,18,1,196422.9285,2338408.247,183,18,2,LES
1598,TLMO,4181,0.023,0,6.6718,3.447345544,0,8576,18,1,200270.0908,2338237.162,184,18,1,LES
1599,TLMO,4182,0.023,0,6.6718,3.447345544,0,8577,18,1,205220.0908,2338237.162,184,18,1,LES
1600,TLMO,4193,2.8502,0,670.0018,4.254018422,0,8580,18,1,199505.434,2338373.94,181,18,1,LES
1601,TLMO,4195,0.0115,0,2.2841,5.034805832,0,9459,19,3,155330.7061,2338162.777,168,8,3,MAP
1602,TLMO,4196,0.0686,0,25.1969,2.72255714,0,6053,17,2,181465.8729,2338186.102,179,15,2,COB
1603,TLMO,4198,0.0157,0,4.5547,3.446988825,0,8582,18,1,207786.8047,2338160.16,184,18,1,LES
1604,TLMO,4202,0.0115,0,2.2841,5.034805832,0,9460,19,3,156469.4756,2338102.777,168,8,3,MAP
1605,TLMO,4203,0.0022,0,0.6486,3.391921061,0,8584,18,1,200258.1663,2338100.336,184,18,1,LES
1606,TLMO,4211,0.0164,0,3.2556,5.037473891,0,9461,19,3,156140.42,2338042.46,168,8,3,MAP
1607,TLMO,4212,0.0749,0,14.9057,5.024923351,0,9462,19,3,156236.5364,2338076.553,168,8,3,MAP
1608,TLMO,4214,0.0761,0,22.1156,3.441009966,0,8587,18,1,207411.5209,2338089.522,184,18,1,LES
1609,TLMO,4219,0.0503,0,10.0078,5.026079658,0,9463,19,3,156188.4241,2338020.495,168,8,3,MAP
1610,TLMO,4222,0.074,0,21.4933,3.442933379,0,8588,18,1,200139.8077,2338065.56,184,18,1,LES
1611,TLMO,4224,0.065,0,18.8887,3.441210883,0,8590,18,1,207326.0905,2338045.973,184,18,1,LES
1612,TLMO,4232,0.0168,0,3.3359,5.036122186,0,9464,19,3,156230.0908,2337982.162,168,8,3,MAP
1613,TLMO,4235,9.2775,0,998.0148,9.295954329,0,8591,18,1,198090.27,2338288.532,177,18,2,LES
1614,TLMO,4236,0.0115,0,3.3359,3.447345544,0,8592,18,1,200150.0908,2337982.162,184,18,1,LES
1615,TLMO,4237,0.0115,0,3.3359,3.447345544,0,8593,18,1,206870.0908,2337982.162,184,18,1,LES
1616,TLMO,4245,0.1277,0,25.4123,5.025125628,0,9465,19,3,155500.6059,2337980.926,168,8,3,MAP
1617,TLMO,4246,0.0168,0,3.3359,5.036122186,0,9466,19,3,156200.0908,2337952.162,168,8,3,MAP
1618,TLMO,4247,0.1048,0,10.0078,10.47183197,0,5271,15,3,171131.7575,2337970.495,167,5,3,LES
1619,TLMO,4257,2.3532,0,683.9514,3.440595341,0,8597,18,1,200466.278,2338208.473,184,18,1,LES
1620,TLMO,4258,0.0053,0,1.5298,3.464505164,0,8598,18,1,205340.0359,2337924.984,184,18,1,LES
1621,TLMO,4261,0.0058,0,1.6915,3.428909252,0,8600,18,1,200660.2449,2337890.125,184,18,1,LES
1622,TLMO,4262,0.0345,0,10.0078,3.447311097,0,8601,18,1,201380.0908,2337892.162,184,18,1,LES
1623,TLMO,4273,0.0091,0,2.1363,4.259701353,0,8603,18,1,199250.0908,2337859.969,181,18,1,LES
1624,TLMO,4274,0.1007,0,29.2743,3.439877299,0,8604,18,1,200230.8434,2337896.471,184,18,1,LES
1625,TLMO,4275,0.0202,0,5.8661,3.44351443,0,8605,18,1,200568.0211,2337908.965,184,18,1,LES
1626,TLMO,4294,0.1629,0,47.3417,3.440941073,0,8606,18,1,200076.4333,2337948.001,184,18,1,LES
1627,TLMO,4296,0.0079,0,2.2841,3.458692702,0,8608,18,1,208369.4756,2337832.777,184,18,1,LES
1628,TLMO,4304,0.0032,0,6.6718,0.479630684,0,6054,17,2,187820.0908,2337817.162,192,17,2,COB
1629,TLMO,4305,0.0111,0,2.2841,4.859682151,0,8609,18,1,203449.4756,2337802.777,193,18,1,LES
1630,TLMO,4306,0.0163,0,3.3359,4.886237597,0,8610,18,1,203600.0908,2337802.162,193,18,1,LES
1631,TLMO,4307,0.023,0,6.6718,3.447345544,0,8611,18,1,207560.0908,2337817.162,184,18,1,LES
1632,TLMO,4308,0.0115,0,3.3359,3.447345544,0,8612,18,1,208400.0908,2337802.162,184,18,1,LES
1633,TLMO,4318,0.268,0,53.3486,5.023562005,0,9467,19,3,156270.7112,2337874.717,168,8,3,MAP
1634,TLMO,4321,0.1005,0,29.2169,3.439789985,0,8613,18,1,204287.6669,2337812.927,184,18,1,LES
1635,TLMO,4329,0.0078,0,2.255,3.458980044,0,8614,18,1,200810.4657,2337742.835,184,18,1,LES
1636,TLMO,4336,0.125,0,29.3894,4.253234159,0,8616,18,1,199266.4258,2337760.993,181,18,1,LES
1637,TLMO,4337,2.5517,0,741.64,3.44061809,0,8617,18,1,201055.5722,2338058.043,184,18,1,LES
1638,TLMO,4344,1.9201,0,382.1786,5.024090831,0,9468,19,3,155724.9626,2337842.662,168,8,3,MAP
1639,TLMO,4345,39.3801,0,5516.5224,7.138573388,0,8618,18,1,195281.9106,2338684.228,154,18,2,LES
