wcmoid,wcmograssshare,H_temp_mallard,H_temp_gadwall,H_temp_bwt,H_temp_ns,H_temp_np,H_seasonal_mallard,H_seasonal_gadwall,H_seasonal_bwt,H_seasonal_ns,H_seasonal_np,H_semiper_mallard,H_semiper_gadwall,H_semiper_bwt,H_semiper_ns,H_semiper_np,shapeareakm2
14032,0.073243802,4.015377454,5.20322673,8.492211261,1.479942098,5.79925707,1.083322489,5.559697059,10.72609936,2.282069956,2.167936851,0.099068077,0.549143153,5.152490712,0.450852159,0.367648458,0.004345118
6562,0.054031674,3.213533246,4.160881509,6.845068661,1.193162755,4.721882898,0.878510803,4.510165138,8.759854158,1.864135116,1.788496507,0.082590253,0.45506739,4.326691681,0.378703739,0.311880155,0.004348542
2264,0.115068208,3.834172297,4.970057088,8.117038971,1.41459837,5.55085129,1.04340211,5.355301878,10.34143919,2.200294327,2.09313157,0.095945189,0.532659173,4.995288268,0.437102088,0.35692729,0.004350547
11093,0.011335532,3.279365224,4.245916709,6.981826102,1.216983086,4.812839675,0.893872402,4.588869271,8.908551634,1.89575041,1.817578305,0.083833097,0.46184727,4.389536092,0.384199076,0.316188324,0.004351594
668,0.191504905,3.376614065,4.374502553,7.178009669,1.251113642,4.937512276,0.925462083,4.750891155,9.210018519,1.959812244,1.875074546,0.086503685,0.478325464,4.522644412,0.395813818,0.325067794,0.004353369
15411,0.030003093,4.152942304,5.382104383,8.774056318,1.529009471,5.982938043,1.11809132,5.737835397,11.05899866,2.352823862,2.231942357,0.101800768,0.564777477,5.289047836,0.462781639,0.376834918,0.004353466
1347,0.075831348,3.579642796,4.638959612,7.594825467,1.32368121,5.209874334,0.978453123,5.022484407,9.718751314,2.06794468,1.973211687,0.090773394,0.503003837,4.736549728,0.414499039,0.339498861,0.004353555
2020,0.14410028,3.245365454,4.203063708,6.909235073,1.204325352,4.762600548,0.889356668,4.565800744,8.863534237,1.886168199,1.808318758,0.08352911,0.460876596,4.373622751,0.382799067,0.315023818,0.004354904
8106,0.011887534,3.902966135,5.058310783,8.260191253,1.43953586,5.646341776,1.057931958,5.429682692,10.48209872,2.230202263,2.120697271,0.097079817,0.538464697,5.052721856,0.442128374,0.360880795,0.004355374
16983,0.004806217,3.929863055,5.091098654,8.31899783,1.449800481,5.688366467,1.059309261,5.436614161,10.4976961,2.233537324,2.124533913,0.097172045,0.537759161,5.05850913,0.442649685,0.361418912,0.004356334
10143,0.023243855,3.56533175,4.618061955,7.569554586,1.319310885,5.197486859,0.968833416,4.973059409,9.629180656,2.048928784,1.95688749,0.089962454,0.497052458,4.6972483,0.411082501,0.337013304,0.004360871
15531,0.03238619,3.444808077,4.460159584,7.32408854,1.276588874,5.039074566,0.934261904,4.795823895,9.298421689,1.978634379,1.893475968,0.087126441,0.480166117,4.555618497,0.398717108,0.327519477,0.004361037
2822,0.075925926,3.521389298,4.562358798,7.476717132,1.303128864,5.134183574,0.961504943,4.935585723,9.557182132,2.033611597,1.942423672,0.089408083,0.494698927,4.668715915,0.408579359,0.334989978,0.004361264
18046,0.011354253,3.958868323,5.128634484,8.37887009,1.460226798,5.727825436,1.066285817,5.472352027,10.56489017,2.247821568,2.137579826,0.097731608,0.540855228,5.086681594,0.445112452,0.363337793,0.00436156
10197,0.01366766,3.637156547,4.71151655,7.717015605,1.344984191,5.293855411,0.987429867,5.068360772,9.807702476,2.08687422,1.991330616,0.09146258,0.505664968,4.772427404,0.417650268,0.342089129,0.004362625
7533,0.007622726,3.39243748,4.393551194,7.213627244,1.257336575,4.963936323,0.92514758,4.749197103,9.209094373,1.959632612,1.875612089,0.086427035,0.477008881,4.5197492,0.395572493,0.324992117,0.004362726
2168,0.067216366,3.381884743,4.380844096,7.190066213,1.253221047,4.946631221,0.925375929,4.750424898,9.210133971,1.959844017,1.875410436,0.086481445,0.477897857,4.521972569,0.395759453,0.325075971,0.004363479
3412,0.090975255,3.246320921,4.2041611,6.911704643,1.204758538,4.764724058,0.889201376,4.565000265,8.862502007,1.885952127,1.808267652,0.083516027,0.460712244,4.373198228,0.382763573,0.315021763,0.004363707
10071,0.022317772,3.358526841,4.348928888,7.144868181,1.245371755,4.919879351,0.914835895,4.696320078,9.110567501,1.938694475,1.856774649,0.085572244,0.471820719,4.477121672,0.391851969,0.322143854,0.00436379
11137,0.029111338,3.344900431,4.330971652,7.117286949,1.240572678,4.902257157,0.910578982,4.674489691,9.069900556,1.930052356,1.849003137,0.085216743,0.469653077,4.459390905,0.390304528,0.320959304,0.00436384
14813,0.088471023,3.556322918,4.605460193,7.552739493,1.31639521,5.188186236,0.964125303,4.948883809,9.585118631,2.039572412,1.948775691,0.08957542,0.494331302,4.678410922,0.409443496,0.335811349,0.004365172
8471,0.01067214,3.686540478,4.776246996,7.817577096,1.362486238,5.358748045,1.001453061,5.140250918,9.941779631,2.115368349,2.017012988,0.092599291,0.512457151,4.829141441,0.42260151,0.345886468,0.004365269
171,0.149355413,3.435867376,4.451964318,7.299584795,1.272278573,5.016870952,0.941854433,4.834930696,9.367648441,1.993318034,1.905544689,0.087854726,0.486276548,4.590508825,0.401741061,0.329661444,0.004367382
9887,0.136600306,3.168492623,4.101715218,6.753863721,1.177292553,4.663580083,0.86514874,4.441651413,8.632460855,1.837064367,1.764230689,0.081496126,0.4484537,4.272338936,0.373960282,0.308271544,0.004368595
3077,0.088809947,3.998762382,5.184419164,8.454454419,1.473340152,5.770923776,1.085873165,5.57294092,10.74853609,2.286820266,2.171512878,0.099312995,0.552103165,5.163797501,0.451821717,0.368281063,0.004369881
11514,0.038733126,4.003811434,5.188747723,8.468335497,1.475782794,5.783507585,1.082010012,5.553016593,10.71390667,2.279479979,2.165679754,0.099001654,0.549053662,5.149428654,0.450582548,0.367463273,0.004370124
115,0.214874309,3.209668067,4.157512448,6.834469566,1.191297722,4.712259565,0.882867697,4.532597515,8.800574208,1.872779804,1.795929567,0.083054092,0.458643854,4.349620821,0.380696711,0.313371778,0.004372351
11102,0.020171718,3.305305849,4.279511764,7.035964794,1.226414015,4.849092161,0.900438601,4.622523099,8.972576008,1.909365834,1.830237296,0.084395263,0.464963934,4.418260972,0.386711254,0.318187203,0.004372471
13504,0.051780245,3.281017194,4.247478802,6.986853837,1.217869192,4.817770435,0.892719235,4.582934587,8.898829301,1.893693985,1.816145907,0.083747754,0.461007456,4.385962575,0.383892522,0.316029713,0.004372918
8306,0.021623869,3.426976624,4.438440057,7.28500329,1.269765972,5.011038001,0.93416079,4.795392909,9.296191239,1.978149199,1.892589699,0.087178697,0.481281187,4.557742719,0.398893037,0.327591356,0.004375209
8877,0.010309278,3.421119652,4.430540672,7.27349697,1.26776639,5.004041694,0.931816012,4.78336039,9.273994004,1.973433705,1.888417029,0.086978987,0.479978143,4.547872945,0.398032787,0.326943435,0.004375616
2160,0.059265273,3.340659155,4.327174404,7.105632591,1.238522215,4.891666672,0.914695243,4.695686958,9.107876957,1.938110912,1.855773347,0.085625008,0.47295419,4.479234829,0.392026667,0.322211072,0.004375972
5956,0.10172144,4.05206567,5.25316125,8.56468438,1.492537747,5.843780916,1.098157903,5.635850841,10.86692302,2.311988167,2.194534194,0.100289161,0.557357178,5.212985674,0.456123218,0.371638616,0.004376675
11501,0.067644325,3.978927459,5.156292618,8.417692974,1.466968418,5.75084293,1.075609267,5.520219017,10.65299175,2.266535868,2.154086312,0.098512492,0.546191089,5.125206099,0.448467789,0.365858166,0.004376921
13146,0.03616076,3.656389038,4.735862346,7.758046939,1.352138344,5.322217451,0.990741135,5.085297406,9.840737272,2.093905415,1.998117576,0.091739692,0.506860449,4.786965812,0.418926253,0.343147482,0.004377321
427,0.195994278,3.650155407,4.731083172,7.739529403,1.348873033,5.304375896,0.997897139,5.122158744,9.905730863,2.107689318,2.009369669,0.092385956,0.512449687,4.817623398,0.4215807,0.344996351,0.004377804
260,0.138103161,3.586858035,4.648609641,7.60980809,1.326289836,5.21982728,0.9813197,5.037200005,9.746833084,2.073916817,1.978789352,0.091051162,0.504721384,4.750850967,0.415748332,0.340501438,0.004378582
15430,0.040310236,4.255709069,5.516000824,8.984660435,1.565673784,6.120246695,1.144945614,5.875442678,11.31650381,2.407555753,2.281562463,0.10394215,0.577155063,5.396338872,0.472154091,0.384080042,0.004381936
3243,0.112445187,3.600757659,4.665526298,7.640419555,1.331634257,5.241915555,0.982025475,5.040751416,9.755042595,2.075673481,1.980867444,0.091095367,0.504304473,4.753773879,0.416012461,0.340786612,0.004383771
14520,0.022480058,3.783230666,4.900790949,8.018517121,1.397487512,5.492509527,1.023252564,5.251895523,10.15282243,2.16024041,2.058337593,0.094352806,0.521800348,4.917934265,0.430368572,0.351993701,0.004383914
15797,0.030778765,3.781251826,4.897867366,8.015085459,1.396894551,5.490898356,1.021814226,5.244505646,10.13944,2.157399376,2.055901156,0.094234002,0.520922917,4.912185125,0.42986887,0.351631165,0.004384327
12148,0.047166953,4.34172517,5.628842578,9.159072234,1.596024936,6.232119069,1.168757024,5.997487242,11.54306215,2.455697011,2.324652919,0.105787838,0.588274048,5.487855845,0.480141346,0.3901531,0.004385439
8140,0.013252635,3.918357256,5.078362541,8.292502905,1.4451652,5.668164192,1.062288053,5.452017961,10.52490011,2.239306359,2.129256206,0.097470979,0.540694255,5.072908889,0.443893865,0.36230525,0.004385492
6090,0.005263158,3.782713568,4.901918805,8.014466735,1.396760562,5.486867691,1.027741137,5.274999873,10.19396884,2.168970062,2.065600834,0.094733958,0.524998485,4.936100716,0.431942814,0.353101534,0.004386256
12895,0.036900044,3.395122571,4.396114501,7.221448246,1.258713706,4.971365535,0.923382832,4.740110028,9.193987639,1.956435574,1.873305462,0.086289675,0.475673717,4.513807923,0.395061758,0.324702833,0.004386621
13139,0.132701422,4.395926931,5.699163567,9.270062202,1.615347791,6.304410426,1.18212799,6.065974882,11.67090972,2.482868799,2.349196303,0.106838281,0.594194778,5.540306153,0.484724147,0.393679626,0.004387
8532,0.053104493,3.760782542,4.87279535,7.97048473,1.38911065,5.459165453,1.020736774,5.239074158,10.12750374,2.154848857,2.053038627,0.094178719,0.52147462,4.908676378,0.429551488,0.351298034,0.004387678
4385,0.018279459,3.587269535,4.647770642,7.613252951,1.326907978,5.224686666,0.977939519,5.019802912,9.71624289,2.067429663,1.973520905,0.090756937,0.502243235,4.73700704,0.414549442,0.339677669,0.004388462
4101,0.051467549,3.316249527,4.294881759,7.056692863,1.230009794,4.860873328,0.906939181,4.65590956,9.034301737,1.922479185,1.841879437,0.084990914,0.469001058,4.447913096,0.38929488,0.320152172,0.004388946
4361,0.017135736,3.551272841,4.600821375,7.539544292,1.314076538,5.176712943,0.9683579,4.970693463,9.62440982,2.047911423,1.955854203,0.089983723,0.497739532,4.698336023,0.411171957,0.337076328,0.004389117
12567,0.014332852,3.745801304,4.852455841,7.941317188,1.384043744,5.441693046,1.014650695,5.207840366,10.07019772,2.142677202,2.042361296,0.093678778,0.51812676,4.884156142,0.427415692,0.349708416,0.004390278
9656,0.037375415,3.591467051,4.652089907,7.623944341,1.328784184,5.233755859,0.976044185,5.010026461,9.699441878,2.063869919,1.970759815,0.090590605,0.500638957,4.729350317,0.413889036,0.339245848,0.004392275
10055,0.025851329,4.039123801,5.23508514,8.540635317,1.488368154,5.830566077,1.092181098,5.605163346,10.81167476,2.300261197,2.184572641,0.099836329,0.554044494,5.191390574,0.454246901,0.370307706,0.004392948
178,0.157971014,3.493117566,4.526479939,7.417835512,1.292870081,5.094851515,0.956999321,4.912559589,9.513978265,2.02442712,1.934060468,0.089115651,0.493503378,4.654238358,0.40731029,0.334020406,0.004393039
11064,0.032717949,3.275936027,4.24135937,6.975935447,1.215964104,4.810140019,0.893156484,4.585210454,8.903132919,1.894608549,1.816985504,0.083826696,0.461714549,4.390077448,0.384249923,0.316317559,0.004394609
16969,0.01293728,3.912544153,5.068558585,8.284680509,1.443832468,5.667156146,1.055362732,5.416410071,10.46145901,2.225845889,2.11804166,0.09692324,0.536280897,5.04698804,0.441646481,0.360740103,0.00439776
89,0.067443797,3.549163596,4.599688036,7.532758758,1.312876825,5.169806183,0.972080935,4.989870359,9.658770588,2.055202755,1.96198439,0.090331591,0.500642778,4.715159244,0.412630822,0.33812918,0.004399944
16040,0.093353783,3.54995793,4.596773468,7.541324599,1.31441811,5.182376474,0.96167231,4.936304545,9.563251177,2.034936339,1.94509083,0.08941446,0.493145141,4.67127214,0.408825241,0.335432615,0.004400856
7015,0.052925945,3.590563055,4.651428775,7.621420908,1.328339627,5.231432824,0.977345632,5.016729056,9.711697294,2.066472322,1.973027085,0.090721975,0.501672497,4.735869627,0.414455594,0.339672914,0.004402309
13118,0.02238729,3.642859821,4.718239953,7.730982362,1.347430269,5.305235138,0.987454504,5.068464222,9.810115866,2.087402936,1.992494378,0.091508204,0.505494753,4.775901869,0.417961659,0.342457343,0.004402707
11138,0.028905289,3.358408104,4.348446106,7.146184994,1.24561056,4.922301475,0.914240035,4.693263088,9.106507526,1.937843202,1.856517327,0.085564164,0.471551176,4.477650425,0.391903201,0.322282774,0.004403529
9559,0.069509465,4.214172245,5.463569536,8.897889609,1.550553656,6.062014931,1.138342308,5.84171675,11.25264727,2.393976642,2.269015888,0.103462953,0.575276341,5.372128185,0.470029754,0.3824066,0.004403924
6591,0.041452904,3.243000292,4.19914606,6.907140469,1.203978392,4.764007028,0.886603757,4.551662912,8.839609396,1.881101196,1.804515289,0.083322779,0.45917365,4.364601223,0.382020115,0.314566367,0.004404582
10,0.1652798,3.419016561,4.430291584,7.265410448,1.266330268,4.994951696,0.938587409,4.818216471,9.337224646,1.986857149,1.89995145,0.087648216,0.485199117,4.580765341,0.40089059,0.32906462,0.004405177
5727,0.099916649,3.054627007,3.95418402,6.518875444,1.136372306,4.508852923,0.8373216,4.299058275,8.364638588,1.780132663,1.712356031,0.079242863,0.435849803,4.159235994,0.364075816,0.30061466,0.00440537
8105,0.012426826,3.923677991,5.085166401,8.304176371,1.447202013,5.676535798,1.06362195,5.458855236,10.53858764,2.242221763,2.132171873,0.097608683,0.541395644,5.080315231,0.444543287,0.362859743,0.004406773
4485,0.198685697,3.190424399,4.131022483,6.798325079,1.185027837,4.692040225,0.873888915,4.486506925,8.716886859,1.855011355,1.780633982,0.082305435,0.453490165,4.313371449,0.377542363,0.311079398,0.004407447
16944,0.011234786,3.898007214,5.049473194,8.255509476,1.438757886,5.648757586,1.051303417,5.395605299,10.4231835,2.217715158,2.11087335,0.096614761,0.534401975,5.031899898,0.440330519,0.359762037,0.004408734
12272,0.014507772,3.601245394,4.664234176,7.645522009,1.332550867,5.249359542,0.977132408,5.015578135,9.711161165,2.066370413,1.973437329,0.090687366,0.500852743,4.734858475,0.414375619,0.339694446,0.004410127
19582,0.042874769,4.418645069,5.727210798,9.319592345,1.623991364,6.339654082,1.18470657,6.079108982,11.69807963,2.488662574,2.355242699,0.107076974,0.59470461,5.553545819,0.485893081,0.394723276,0.00441111
5298,0.075418994,3.294177749,4.265868141,7.012375967,1.222300527,4.832920441,0.900583516,4.62332662,8.974258394,1.90972386,1.830612156,0.084493542,0.4659561,4.423540771,0.387169265,0.318569825,0.004413154
13262,0.011220918,3.755141259,4.86443213,7.96138715,1.387543379,5.455698413,1.016852922,5.219125063,10.09233356,2.147389188,2.046944608,0.093885444,0.519190872,4.895075855,0.428372557,0.350507066,0.004413523
5416,0.004606408,3.367536784,4.361487231,7.163026548,1.248528723,4.931385047,0.920174094,4.723745305,9.162558761,1.949748799,1.86699182,0.086096442,0.475250959,4.503968372,0.394194827,0.324006062,0.004413954
6,0.217599833,3.388451242,4.390376004,7.20301003,1.255468606,4.95453023,0.930495933,4.776741926,9.259930623,1.97043091,1.885166387,0.08700974,0.481439061,4.549017296,0.398118729,0.326949254,0.004415786
4153,0.037396122,3.347330028,4.335229811,7.121459063,1.241291203,4.904143548,0.915078665,4.697632754,9.113608884,1.939344088,1.85753867,0.085689031,0.47292818,4.483559176,0.392411729,0.322628957,0.00441717
539,0.106043211,3.257465004,4.219277504,6.93474704,1.208769239,4.779925511,0.894499657,4.592211653,8.914502236,1.897011355,1.818616297,0.084040866,0.464022259,4.400281846,0.385128976,0.316924385,0.004418229
396,0.123473127,3.785624203,4.907357876,8.018577909,1.397461128,5.487674845,1.032921288,5.301653846,10.24301624,2.179387717,2.074780039,0.09522284,0.528707223,4.960396908,0.434055834,0.354702585,0.00441859
3208,0.085365854,3.402681732,4.407470936,7.234939847,1.261046848,4.978126496,0.930240334,4.775353281,9.259245364,1.970299677,1.885644662,0.08694421,0.480251485,4.54653516,0.397912395,0.326884096,0.004420586
930,0.166377462,3.382972686,4.382388745,7.193413681,1.253809533,4.94992282,0.92680126,4.757759652,9.225594889,1.963141903,1.878932192,0.086691671,0.479116971,4.533622518,0.396780411,0.325978176,0.004422743
9290,0.062036274,3.281747978,4.249062838,6.98824949,1.21810965,4.818562154,0.895472868,4.597101042,8.926144318,1.899504596,1.821654977,0.084061719,0.463113439,4.40235441,0.385323437,0.317196856,0.004423158
6094,0.007469559,3.810863692,4.938459316,8.073300956,1.407009678,5.526351405,1.035180918,5.31313365,10.26669084,2.184436219,2.0800357,0.095380355,0.528623596,4.969257514,0.434842595,0.355421874,0.004423258
1345,0.124782475,3.553390821,4.604610866,7.542928832,1.314657359,5.177944205,0.972100052,4.98994385,9.660348114,2.055548414,1.962742823,0.090365627,0.500482506,4.717647275,0.412854046,0.338385824,0.004423409
13583,0.121893854,3.991961553,5.172728945,8.44649684,1.471995935,5.771695343,1.078312735,5.534061303,10.68115488,2.272537652,2.160218502,0.098803988,0.547521085,5.141075449,0.449861325,0.367067705,0.00442349
9278,0.100470636,3.918355367,5.077752763,8.29450183,1.445525937,5.671457785,1.061445611,5.447682934,10.51890907,2.238047927,2.128765922,0.09747526,0.54033206,5.074318778,0.444024411,0.362531942,0.004424959
4594,0.078802126,4.030508926,5.225369779,8.521589434,1.485040262,5.816743634,1.093846549,5.61379913,10.82734472,2.303587058,2.187429988,0.100028724,0.555953451,5.200973637,0.455075977,0.370932966,0.004426705
7882,0.012432488,4.216065601,5.466271805,8.902154048,1.551297411,6.065166733,1.139553451,5.84794772,11.26496357,2.396598635,2.271590879,0.103587129,0.576099253,5.378741853,0.470607622,0.382892002,0.004428265
